code_insee,name,tourism,latitude,longitude
69123,Plan d'informations,information,45.7434937,4.8812288
69123,Plan d'informations,information,45.7428536,4.8841122
69123,N/A,artwork,45.7424118,4.8820603
69123,N/A,artwork,45.7429434,4.8850483
69123,Plan d'informations,information,45.7445569,4.8820415
69123,Édouard Herriot,artwork,45.7434189,4.8808251
69123,Tony Garnier,artwork,45.7432078,4.8806018
69123,Plan d'informations,information,45.7432724,4.8802847
69123,N/A,information,45.7848759,4.8513363
69123,N/A,information,45.7838868,4.8513089
69123,N/A,information,45.7835401,4.8506067
69123,N/A,information,45.7841609,4.84992
69123,N/A,information,45.7831495,4.8498494
69123,N/A,information,45.7838889,4.8502499
69123,Le jardin de la cité,information,45.7829689,4.8495299
69123,Le troisième corps,artwork,45.783901,4.7667307
69123,N/A,information,45.7860674,4.8565661
69123,Musée des soieries Brochier,museum,45.7597657,4.8372966
69123,N/A,information,45.7825946,4.8498722
69123,Le jardin de la cité,information,45.7826262,4.8498043
69123,N/A,artwork,45.7688979,4.8226522
69123,N/A,artwork,45.7705645,4.829326
69123,Escalier de la montée des Carmélites,artwork,45.7703168,4.8290248
69123,N/A,information,45.784102,4.8512218
69123,Villa 216,guest_house,45.7552017,4.8732864
69123,Léo Maltès,gallery,45.7622588,4.8365443
69123,Galerie Saint Hubert,gallery,45.7673984,4.8585218
69123,N/A,information,45.7856661,4.8575934
69123,Félix Dort,guest_house,45.7534217,4.856515
69123,N/A,information,45.7853183,4.8543126
69123,N/A,artwork,45.7664705,4.8524232
69123,REST,artwork,45.739091,4.8968433
69123,Laboureurs et boeufs,artwork,45.7395368,4.896411
69123,N/A,information,45.6743448,4.8710723
69123,Le bois du fort,information,45.6741225,4.8659308
69123,Tupoly,information,45.8407851,4.8124784
69123,Corniche,information,45.8394257,4.8095347
69123,N/A,information,45.7823567,4.8502053
69123,N/A,information,45.7795019,4.8651047
69123,Artclub Gallery,gallery,45.7564767,4.8326625
69123,Honorê,hotel,45.7555479,4.832789
69123,N/A,information,45.784489,4.8704487
69123,Yasi Hostel,hotel,45.7586643,4.867834
69123,Plan du cimetière,information,45.7618064,4.911278
69123,Borne de localisation des personnes inhumées,information,45.7617865,4.9112096
69123,N/A,information,45.7842173,4.8569294
69123,Pilo,hostel,45.7716297,4.8273553
69123,N/A,information,45.7853318,4.8589679
69123,N/A,information,45.7847218,4.8591301
69123,Eklo,hotel,45.7161712,4.879524
69123,N/A,information,45.779207,4.8410208
69123,N/A,artwork,45.7402002,4.9176301
69123,Les Oisseaux,information,45.7762225,4.8155395
69123,Le Herrisson,information,45.7762032,4.8151567
69123,Les Prairies Nature,information,45.7756632,4.8151075
69123,Le Liere,information,45.7756749,4.8155082
69123,L'Écureuil,information,45.7759005,4.8159213
69123,Ibis Budget Lyon Gerland,hotel,45.7262529,4.840235
69123,N/A,apartment,45.7567905,4.8244192
69123,N/A,artwork,45.7324057,4.8759073
69123,Fresque Hommage à Tony Tollet,artwork,45.7684614,4.8278488
69123,Le Bassin Minerve,information,45.7156966,4.9172844
69123,Pierres Plantées,information,45.7730494,4.8318578
69123,N/A,viewpoint,45.7722619,4.834984
69123,N/A,information,45.7825322,4.8934932
69123,N/A,information,45.7843027,4.8926523
69123,N/A,information,45.7844074,4.8925947
69123,N/A,information,45.7791022,4.827687
69123,N/A,information,45.7791847,4.8274295
69123,N/A,information,45.7796302,4.8276429
69123,N/A,information,45.7796407,4.8272624
69123,N/A,information,45.7849997,4.8323662
69123,N/A,information,45.7854585,4.8329915
69123,Île Mahatma Gandhi (1869-1948),information,45.7801537,4.8487854
69123,Pirogue Monoxyle du Parc de la Tête d'Or,attraction,45.7784854,4.847031
69123,Jardin des Chartreux,information,45.7688093,4.8213055
69123,Cours Général Giraud,information,45.7687787,4.8212841
69123,Lac de Feuilly,information,45.7137535,4.9244446
69123,N/A,information,45.7197594,4.9183553
69123,Campus,information,45.7171583,4.9233221
69123,Condition des soies,information,45.7689743,4.8343576
69123,Place du Forez,information,45.7694112,4.8342358
69123,La Martinière,information,45.7679188,4.8297461
69123,Le Petit Collège,information,45.7636166,4.8275105
69123,N/A,artwork,45.7674968,4.8307267
69123,La Maison Dugas,information,45.7647776,4.8274132
69123,La Ruelle Punaise,information,45.7648889,4.8273346
69123,La Maison Bullioud,information,45.7653698,4.8272907
69123,La Maison Bullioud,information,45.765379,4.8272882
69123,La Maison Henri IV,information,45.7656718,4.8272411
69123,Itinéraires piétons,information,45.7636025,4.8739117
69123,N/A,information,45.7718224,4.877817
69123,N/A,information,45.7699496,4.8779163
69123,Marché de la Martinière,information,45.7683184,4.8299774
69123,Place Sathonay,information,45.7694378,4.8304849
69123,N/A,artwork,45.7732845,4.8016249
69123,Église de Saint-Clair,information,45.7857023,4.8486378
69123,Un développement rapide,information,45.7857051,4.8486436
69123,Un quartier gagné sur le fleuve,information,45.7857079,4.8486499
69123,Église Saint-Bruno,information,45.7716447,4.8220349
69123,N/A,information,45.7145679,4.9254639
69123,Hotel de L'Abbaye,hotel,45.7536739,4.8267975
69123,Mur 69,artwork,45.7752705,4.8299694
69123,La construction des Habitations Bon Marché,information,45.7913115,4.8434933
69123,Avant l'urbanisation,information,45.7913108,4.8434838
69123,La paroisse Sainte-Bernadette,information,45.7913126,4.8435032
69123,La Roche,information,45.8535565,4.8094789
69123,N/A,information,45.7473421,4.9015649
69123,N/A,information,45.8456663,4.831364
69123,N/A,information,45.7469603,4.9008829
69123,Lyon Country House,guest_house,45.8114444,4.8525844
69123,Mémoire de Lyon - L'impasse Turquet,information,45.7590169,4.8249578
69123,Hôtel Appart City,hotel,45.7912505,4.8597428
69123,Les vignes,information,45.8013895,4.8539426
69123,Sentiers et belvédaires Vassieux,information,45.8014084,4.8539131
69123,Les jardins sauvages,information,45.8013556,4.8539101
69123,Les jardins ouvriers,information,45.8013186,4.853875
69123,Les jardins maraîchers et horticoles,information,45.801287,4.8538455
69123,Les jardins classiques,information,45.8012517,4.8538144
69123,Les jardins formels,information,45.8012064,4.8537709
69123,Les jardins de curé,information,45.8011765,4.853743
69123,Les jardins de café,information,45.8011383,4.8537047
69123,Park Events,theme_park,45.7157491,4.8592555
69123,L'usine des eaux,information,45.7895332,4.8572744
69123,L'ancienne usine des eaux,information,45.7894201,4.8574396
69123,"Place, cours, jardins",information,45.7899087,4.855925
69123,La gare de Montessuy,information,45.7911533,4.840761
69123,N/A,information,45.7903614,4.8396683
69123,La gare de Cuire,information,45.7866989,4.8346207
69123,La gare de Caluire,information,45.798438,4.8504682
69123,Parc de Parilly,information,45.7149643,4.9055323
69123,N/A,information,45.7149812,4.9055511
69123,Nu assis,artwork,45.7252352,4.8587801
69123,N/A,information,45.7335073,4.8794549
69123,Sentiers et belvédaires Vernay,information,45.8062576,4.8576343
69123,N/A,information,45.7392876,4.8916136
69123,La gare du Vernay,information,45.8080116,4.8589706
69123,Joseph Basse (1927-2013),information,45.8105478,4.8604819
69123,N/A,artwork,45.7597886,4.8542973
69123,N/A,artwork,45.75802,4.8540847
69123,N/A,information,45.7309019,4.8598898
69123,Nathalie Leverger,gallery,45.7997494,4.833588
69123,N/A,artwork,45.7381503,4.8627879
69123,Fouillonaz,information,45.8320708,4.8279695
69123,Le Chenevier,information,45.8314104,4.8097536
69123,Hivernat,information,45.8494009,4.8044975
69123,Sous le Loup,information,45.8391713,4.8000226
69123,Caborne d'Antoine,information,45.836106,4.8042655
69123,Inter-Hotel de la Loire,hotel,45.7504507,4.8259809
69123,N/A,viewpoint,45.7372667,4.9281621
69123,Musée des géomètres-experts de la région Auvergne-Rhône-Alpes,museum,45.7428824,4.8213275
69123,Les Serpencils,artwork,45.7612905,4.9175309
69123,Les Serpencils,artwork,45.7613027,4.91781
69123,Les Serpencils,artwork,45.7605558,4.919895
69123,L'atelier du Guru,gallery,45.7782141,4.8348488
69123,N/A,information,45.7291677,4.8673202
69123,KIOSK,artwork,45.7290319,4.8673832
69123,N/A,information,45.7277377,4.8624165
69123,N/A,information,45.7277517,4.8616312
69123,N/A,artwork,45.7537853,4.8469044
69123,N/A,information,45.7322249,4.8928914
69123,Artemisia,artwork,45.7569634,4.9181141
69123,10 Avenue de Ménival,information,45.7569326,4.7859852
69123,Les Serpencils,artwork,45.760447,4.9194505
69123,Continuum,artwork,45.7614769,4.9180041
69123,Les Serpencils,artwork,45.7611964,4.9183087
69123,Les Serpencils,artwork,45.7607489,4.9189318
69123,Les Serpencils,artwork,45.7607786,4.9187358
69123,"Out / Albédo 0,34",artwork,45.7625924,4.917539
69123,Les Aqueducs de Champvert,information,45.7596069,4.7928233
69123,N/A,information,45.7615831,4.7952979
69123,Autour d’un abri jaune,artwork,45.7877994,4.8810699
69123,Parc Bataille,information,45.7362104,4.8802314
69123,N/A,artwork,45.7671373,4.9053975
69123,N/A,artwork,45.7612573,4.9099719
69123,N/A,viewpoint,45.7725975,4.8279886
69123,N/A,viewpoint,45.7728495,4.8290262
69123,N/A,information,45.751396,4.8010291
69123,Tribe Lyon Croix-Rousse,hotel,45.7827776,4.8346009
69123,N/A,artwork,45.7857179,4.9286712
69123,l'oeil écoute,gallery,45.7643955,4.8288761
69123,N/A,information,45.8234063,4.8398326
69123,N/A,information,45.8257477,4.8398064
69123,N/A,information,45.8262955,4.8399113
69123,N/A,information,45.8225892,4.8290066
69123,N/A,information,45.8261195,4.83056
69123,N/A,information,45.7195,4.886152
69123,N/A,information,45.7194186,4.8862559
69123,N/A,information,45.7193441,4.8863907
69123,N/A,information,45.718897,4.8878244
69123,Résidence Les Rosiers,information,45.7274437,4.889496
69123,N/A,information,45.8252077,4.8270979
69123,N/A,information,45.7262237,4.7789188
69123,N/A,information,45.7261823,4.7790186
69123,N/A,artwork,45.7575937,4.7958156
69123,Le Shopayado,gallery,45.770719,4.8316558
69123,N/A,information,45.8194291,4.8753971
69123,La Guerre,artwork,45.7804325,4.8518069
69123,Le Départ,artwork,45.7801884,4.8514608
69123,La Paix,artwork,45.780336,4.8512483
69123,La Victoire,artwork,45.7805751,4.8516018
69123,Les Rapaces,information,45.8271877,4.8153561
69123,N/A,information,45.8275489,4.8152263
69123,Sentier des Rapaces,information,45.8277704,4.8256611
69123,Vieille Église,information,45.8253686,4.8291614
69123,Gayet,information,45.8241853,4.8292989
69123,Braizieux,information,45.8224243,4.8290927
69123,Les Brosses,information,45.826117,4.8105684
69123,N/A,artwork,45.7604104,4.7990284
69123,N/A,information,45.7585265,4.7943853
69123,Panneau d'information Compost,information,45.775043,4.8623254
69123,Panneau d'information Nichoirs,information,45.7750021,4.8623194
69123,Panneau d'information KeyHole Garden,information,45.7754041,4.8626171
69123,Panneau d'information Refuge de biodiversité,information,45.7751671,4.8629274
69123,Panneau d'information Mycélium,information,45.7751133,4.8628087
69123,Panneau d'information Chaîne des chênes,information,45.7751089,4.8628604
69123,Panneau d'information Pergola,information,45.7748907,4.8632598
69123,Panneau d'information Compost,information,45.775043,4.8623254
69123,Panneau d'information Nichoirs,information,45.7750021,4.8623194
69123,Panneau d'information KeyHole Garden,information,45.7754041,4.8626171
69123,Panneau d'information Refuge de biodiversité,information,45.7751671,4.8629274
69123,Panneau d'information Mycélium,information,45.7751133,4.8628087
69123,Panneau d'information Chaîne des chênes,information,45.7751089,4.8628604
69123,Panneau d'information Pergola,information,45.7748907,4.8632598
69123,Haut de la Gentine,information,45.7236325,4.8981016
69123,Le Rond-Point,hotel,45.7014892,4.8912757
69123,N/A,information,45.7532207,4.9251297
69123,N/A,information,45.7538959,4.7980646
69123,N/A,artwork,45.7470863,4.8602777
69123,Tourvielle 1,information,45.753077,4.7901742
69123,Résidences Les Noyers,information,45.7517908,4.7891217
69123,N/A,information,45.7607286,4.7891909
69123,La Feyssine,information,45.7836826,4.8929594
69123,Statue de Bernard de Jussieu,artwork,45.7733196,4.8543698
69123,N/A,information,45.7527675,4.7879411
69123,N/A,artwork,45.7637631,4.8531915
69123,N/A,information,45.7627084,4.8512659
69123,N/A,artwork,45.756936,4.8545867
69123,N/A,information,45.7407661,4.8185232
69123,Atelier Antonins,gallery,45.7616782,4.8267181
69123,Le Clos des Noyers,information,45.7524302,4.7858155
69123,N/A,information,45.7568021,4.7818377
69123,Les Monts d'Or,information,45.754645,4.7794149
69123,Comète et Météor,information,45.7565359,4.7777346
69123,N/A,artwork,45.7616322,4.8812408
69123,N/A,information,45.8456518,4.8314956
69123,omart,gallery,45.7599035,4.8305403
69123,N/A,artwork,45.7731592,4.8365968
69123,N/A,artwork,45.77048,4.8256738
69123,N/A,artwork,45.7704588,4.8255925
69123,N/A,artwork,45.7705563,4.8256749
69123,N/A,artwork,45.7723327,4.8256826
69123,N/A,artwork,45.7724679,4.8254779
69123,N/A,artwork,45.7740887,4.8250214
69123,Montempô,hotel,45.7591152,4.8652175
69123,N/A,information,45.6616224,4.8953767
69123,Baie des Pirates,theme_park,45.7490416,4.741233
69123,Chavannes,information,45.8280482,4.8404351
69123,Moyrand,information,45.8289567,4.839844
69123,Eaux Vives,information,45.8396186,4.8283719
69123,Les Jonquières,information,45.7603223,4.785563
69123,Les Jonquières,information,45.7601179,4.7855479
69123,N/A,information,45.744357,4.7835343
69123,Les Puces du Canal,information,45.7860317,4.8958406
69123,Croix Luizet,information,45.7841142,4.8943334
69123,N/A,information,45.7840431,4.8942503
69123,N/A,information,45.78455,4.8940833
69123,Horizon Nord,information,45.7477481,4.7939919
69123,Esprit Domaine,information,45.7481756,4.7935872
69123,N/A,information,45.7191297,4.8869542
69123,N/A,information,45.7484957,4.8607104
69123,Sans titre,artwork,45.7484008,4.8613098
69123,Plan de l'université dont version braille,information,45.7484512,4.86082
69123,N/A,information,45.6686478,4.8987059
69123,Gab House,hotel,45.7349884,4.8913184
69123,N/A,information,45.8264156,4.8681805
69123,N/A,information,45.8257852,4.8688658
69123,N/A,information,45.8256898,4.8686574
69123,24,information,45.7395597,4.7830656
69123,Résidence de Neuville,information,45.7419626,4.7833513
69123,N/A,artwork,45.7546322,4.8115916
69123,N/A,artwork,45.7544958,4.8118493
69123,N/A,artwork,45.7561717,4.8176576
69123,N/A,information,45.7443918,4.7839878
69123,N/A,artwork,45.7544913,4.811198
69123,N/A,information,45.7463159,4.7881042
69123,Ivory Park,information,45.7503756,4.7851055
69123,N/A,information,45.7527912,4.7978761
69123,Charcot-Chazay,information,45.7459192,4.7868699
69123,N/A,information,45.747514,4.7894908
69123,Keyston Hôtel,hotel,45.7424511,4.8213968
69123,Square Laurent Paul,information,45.7456545,4.7901317
69123,N/A,artwork,45.7481709,4.7880128
69123,N/A,information,45.7463264,4.7899216
69123,Graviti,spa_resort,45.769387,4.855323
69123,N/A,gallery,45.7687892,4.8503782
69123,Mur d'Escalade,information,45.7508584,4.792177
69123,"Résidence ""Le Rambaud""",information,45.750342,4.7978652
69123,N/A,gallery,45.7690169,4.8565091
69123,N/A,information,45.7514783,4.8013241
69123,N/A,information,45.7515181,4.8017223
69123,Clinique Villa des Roses,information,45.7526325,4.8024788
69123,N/A,information,45.7537302,4.8051103
69123,N/A,information,45.7547642,4.8066703
69123,N/A,information,45.7544718,4.806721
69123,Villa Mancini,information,45.7625597,4.7843623
69123,N/A,information,45.7589857,4.8594042
69123,N/A,information,45.7589687,4.8592999
69123,N/A,information,45.7588856,4.8592209
69123,Mont Grimaud,information,45.8569385,4.7831869
69123,Diable ! Petite Manufacture,gallery,45.768712,4.8345235
69123,N/A,information,45.6896977,4.8320261
69123,N/A,information,45.6896669,4.8319987
69123,N/A,information,45.6897505,4.8320274
69123,N/A,information,45.6893467,4.8323155
69123,N/A,information,45.6897994,4.8322327
69123,N/A,information,45.7066731,4.8247672
69123,N/A,information,45.7066786,4.8244873
69123,N/A,information,45.7066355,4.824845
69123,N/A,information,45.7065442,4.8247331
69123,N/A,information,45.7065321,4.8246922
69123,N/A,information,45.7065169,4.8247295
69123,N/A,information,45.7165833,4.8132493
69123,N/A,information,45.7166458,4.8136884
69123,N/A,information,45.7166148,4.8136656
69123,N/A,information,45.7164816,4.8134974
69123,N/A,information,45.7166252,4.8136182
69123,N/A,information,45.7166411,4.8135529
69123,N/A,information,45.6738138,4.7641734
69123,N/A,information,45.6738311,4.7641412
69123,N/A,information,45.6737166,4.7636521
69123,N/A,information,45.6738821,4.7637592
69123,N/A,information,45.6739253,4.7642058
69123,N/A,information,45.673947,4.7642414
69123,N/A,information,45.6738332,4.7636999
69123,N/A,information,45.6738527,4.7640857
69123,N/A,information,45.6738401,4.7637616
69123,N/A,information,45.6738551,4.7636871
69123,N/A,information,45.673867,4.7637004
69123,N/A,information,45.6737834,4.7636075
69123,N/A,information,45.6985213,4.7642988
69123,N/A,information,45.6984813,4.7642756
69123,N/A,information,45.6982293,4.7641688
69123,N/A,information,45.7342853,4.7692784
69123,N/A,information,45.733621,4.769361
69123,N/A,information,45.7336417,4.7693461
69123,N/A,information,45.7336805,4.7693498
69123,N/A,information,45.6984607,4.7642749
69123,N/A,information,45.6982231,4.7641477
69123,N/A,information,45.7336462,4.769389
69123,N/A,information,45.7335576,4.7696582
69123,N/A,information,45.6984709,4.7642796
69123,N/A,information,45.7336353,4.7693626
69123,N/A,information,45.733563,4.7698048
69123,N/A,information,45.6984977,4.7643011
69123,N/A,information,45.6980524,4.7641053
69123,N/A,information,45.733625,4.7693735
69123,N/A,information,45.7342274,4.769326
69123,N/A,information,45.7515029,4.7715869
69123,N/A,information,45.752035,4.7717809
69123,N/A,information,45.7514799,4.7715781
69123,N/A,information,45.7524666,4.7716788
69123,N/A,information,45.7524362,4.7716794
69123,N/A,information,45.7656547,4.7793471
69123,N/A,information,45.7657154,4.77922
69123,N/A,information,45.766029,4.7792066
69123,N/A,information,45.7524332,4.771667
69123,N/A,information,45.7656635,4.7787589
69123,N/A,information,45.7660202,4.7791702
69123,N/A,information,45.7524979,4.771634
69123,N/A,information,45.7657107,4.779199
69123,N/A,information,45.7656945,4.7787462
69123,N/A,information,45.7656624,4.7795175
69123,N/A,information,45.7659948,4.7790732
69123,N/A,information,45.7656465,4.7794123
69123,N/A,information,45.765798,4.7792314
69123,N/A,information,45.7657069,4.7791841
69123,N/A,information,45.7660242,4.7791881
69123,N/A,information,45.7660009,4.779093
69123,N/A,information,45.7524884,4.7716388
69123,N/A,information,45.7655939,4.779399
69123,N/A,information,45.7657149,4.7789071
69123,N/A,information,45.7656341,4.7793571
69123,N/A,information,45.7661179,4.8050514
69123,N/A,information,45.7661346,4.8050912
69123,N/A,information,45.7659841,4.8050173
69123,N/A,information,45.7659781,4.8050208
69123,L'intermodalité en gare,information,45.7659814,4.8050175
69123,N/A,information,45.7661421,4.805149
69123,N/A,information,45.7660234,4.805219
69123,N/A,information,45.7661213,4.8050603
69123,N/A,information,45.765993,4.8050094
69123,N/A,information,45.7659753,4.8050287
69123,N/A,information,45.7661242,4.8050791
69123,N/A,information,45.766154,4.8051497
69123,N/A,information,45.7659867,4.8050162
69123,N/A,information,45.766148,4.8051486
69123,N/A,information,45.7661133,4.8050831
69123,N/A,information,45.7660734,4.8268548
69123,N/A,information,45.7662181,4.8268152
69123,N/A,information,45.7659413,4.8271923
69123,N/A,information,45.7660931,4.8267353
69123,N/A,information,45.7662122,4.8263916
69123,N/A,information,45.7661778,4.8264585
69123,N/A,information,45.7659783,4.8271877
69123,N/A,information,45.7660344,4.8269002
69123,N/A,information,45.7661832,4.8264682
69123,N/A,information,45.7662816,4.8264777
69123,N/A,information,45.7659444,4.8271897
69123,N/A,information,45.7661788,4.8267755
69123,N/A,information,45.7662236,4.8264104
69123,N/A,information,45.7660296,4.8269117
69123,N/A,information,45.7660855,4.8267253
69123,N/A,information,45.7660156,4.8269895
69123,N/A,information,45.766014,4.8266294
69123,N/A,information,45.7659257,4.8272086
69123,N/A,information,45.7661678,4.8267701
69123,N/A,information,45.7660903,4.8267148
69123,N/A,information,45.7659422,4.8272091
69123,N/A,information,45.7660971,4.8267241
69123,N/A,information,45.7662002,4.8267623
69123,N/A,information,45.7660266,4.8266406
69123,N/A,information,45.7660251,4.8269246
69123,N/A,information,45.7659833,4.8271835
69123,N/A,information,45.7662992,4.8264953
69123,Vatel,hotel,45.7515624,4.8319115
69123,Le Castellard,information,45.8064777,4.790448
69123,La biodiversité sur le campus Lyontech-La Doua,information,45.7796193,4.8659905
69123,La biodiversité sur le campus Lyontech-La Doua,information,45.7823672,4.8693292
69123,Campus Lyontech-La Doua,information,45.779251,4.8668773
69123,N/A,information,45.7605123,4.8623296
69123,N/A,information,45.7603779,4.8622621
69123,N/A,information,45.7605616,4.8621396
69123,N/A,information,45.7606533,4.8621448
69123,N/A,information,45.7606467,4.8623371
69123,N/A,information,45.7607333,4.8625336
69123,N/A,information,45.7608073,4.8622489
69123,N/A,information,45.7602334,4.8627036
69123,N/A,information,45.7607415,4.8618569
69123,N/A,information,45.7770771,4.8537513
69123,N/A,information,45.7768526,4.8542398
69123,N/A,information,45.7769735,4.8541251
69123,N/A,information,45.7766808,4.855095
69123,N/A,information,45.7770338,4.8539397
69123,N/A,information,45.7768298,4.8543859
69123,N/A,information,45.7767419,4.8549204
69123,N/A,information,45.7767114,4.8577709
69123,N/A,information,45.7794038,4.866668
69123,N/A,information,45.7619161,4.7586093
69123,N/A,information,45.761477,4.758588
69123,N/A,information,45.7618443,4.7585431
69123,N/A,information,45.7615519,4.7588299
69123,N/A,information,45.7615564,4.7582652
69123,N/A,information,45.7615496,4.7586163
69123,N/A,information,45.7615628,4.7588298
69123,N/A,information,45.7617106,4.7589996
69123,N/A,information,45.7615302,4.7586484
69123,N/A,information,45.7618239,4.7585579
69123,N/A,information,45.76183,4.7585331
69123,N/A,information,45.7617233,4.7590344
69123,N/A,information,45.761543,4.7586477
69123,N/A,information,45.761716,4.7589985
69123,N/A,information,45.7615548,4.7586464
69123,N/A,information,45.7616674,4.7580985
69123,N/A,information,45.761498,4.7588373
69123,N/A,information,45.7616981,4.7580949
69123,N/A,information,45.761803,4.7580892
69123,N/A,information,45.7618357,4.758532
69123,N/A,information,45.7615348,4.7588313
69123,N/A,information,45.7782862,4.8627462
69123,N/A,artwork,45.7765751,4.861829
69123,Atelier des 3 Pierres,gallery,45.7486742,4.8455572
69123,N/A,artwork,45.7813781,4.8691468
69123,N/A,information,45.7832726,4.867103
69123,N/A,information,45.7833862,4.8697004
69123,N/A,information,45.7800736,4.8707288
69123,N/A,information,45.7771109,4.8533397
69123,N/A,information,45.777106,4.8533982
69123,N/A,artwork,45.7815847,4.8686182
69123,N/A,information,45.7816496,4.8668706
69123,N/A,information,45.7806293,4.8649256
69123,N/A,information,45.7801701,4.8694503
69123,Musée de l'informatique du centre de calcul de l'IN2P3,museum,45.7826131,4.8653343
69123,Science Expériences,museum,45.7616492,4.8361288
69123,Vivier-Merle Paul Bert,information,45.7571295,4.8589448
69123,N/A,information,45.7840416,4.8724526
69123,Plan Scénographique de St Just,artwork,45.7559425,4.8169134
69123,N/A,artwork,45.72025,4.8239895
69123,Les Bruyères,information,45.8557079,4.8213254
69123,Obsermotio,artwork,45.7809752,4.8704925
69123,Atelier Mauvaise Pente,gallery,45.7715092,4.8267454
69123,La petite roseraie,information,45.7770578,4.8522635
69123,N/A,artwork,45.7770619,4.8519246
69123,N/A,artwork,45.7201894,4.8241348
69123,N/A,artwork,45.7200791,4.8241256
69123,N/A,artwork,45.7201685,4.8241025
69123,N/A,artwork,45.7201077,4.8241525
69123,N/A,artwork,45.7201421,4.8241859
69123,N/A,information,45.7816612,4.8690663
69123,N/A,information,45.7653883,4.7522021
69123,N/A,information,45.8488053,4.8294543
69123,N/A,information,45.8484267,4.8293793
69123,N/A,information,45.8484455,4.8293601
69123,N/A,information,45.8484528,4.8294148
69123,N/A,information,45.8484921,4.8292251
69123,N/A,information,45.8485249,4.829084
69123,N/A,information,45.8484533,4.8294036
69123,N/A,information,45.8488336,4.8293177
69123,Le Pont-siphon des Planches,information,45.7681968,4.779856
69123,L'aqueduc romain de la Brévenne,information,45.7681795,4.7798902
69123,N/A,artwork,45.7790419,4.8695162
69123,Résidence universitaire André Allix,information,45.7551394,4.8084614
69123,N/A,information,45.77968,4.8719224
69123,N/A,information,45.7805549,4.8743819
69123,N/A,information,45.7376856,4.8244292
69123,Hôtel Le Grand Barnum,hotel,45.748737,4.7524188
69123,N/A,information,45.7563091,4.7994366
69123,N/A,information,45.7563462,4.7994476
69123,N/A,artwork,45.7563396,4.7994569
69123,N/A,artwork,45.7329987,4.8187985
69123,Le Clos de la Canopée,information,45.7590777,4.7916534
69123,Résidence Préfonds,information,45.7567293,4.7915556
69123,N/A,information,45.7587493,4.7949311
69123,N/A,information,45.7584009,4.7948766
69123,N/A,information,45.7566182,4.7999576
69123,N/A,information,45.7573948,4.80147
69123,N/A,information,45.756514,4.800711
69123,N/A,information,45.7564508,4.8008259
69123,N/A,information,45.7564934,4.8007282
69123,N/A,information,45.7565553,4.8009599
69123,Interdiction de fumer,information,45.756769,4.8014773
69123,"Aire de jeux, parc de la mairie du 5ème",information,45.7569789,4.801806
69123,N/A,artwork,45.7655102,4.8281278
69123,N/A,information,45.7790305,4.8626617
69123,N/A,information,45.7541964,4.79621
69123,N/A,information,45.7565299,4.8003787
69123,N/A,information,45.7493927,4.8005758
69123,N/A,artwork,45.7496349,4.8003221
69123,Résidence Chavril,information,45.7484648,4.8015432
69123,N/A,information,45.7458485,4.8530046
69123,Rue de Franche Comté;Les Acacias,information,45.7482692,4.8021951
69123,Rue de Franche Comté;Les Hêtres 20 22 24,information,45.7479481,4.803085
69123,Rue de Franche Comté,information,45.7473426,4.803114
69123,N/A,information,45.7471859,4.8037417
69123,Résidence Chavril,information,45.7473373,4.8036981
69123,Les oiseaux du Bois de Serres,information,45.7844116,4.7549212
69123,Les Puces du Canal,yes,45.7852234,4.896059
69123,Parc de la Passerelle,information,45.7572749,4.8025199
69123,Horaires,information,45.7572839,4.8025242
69123,N/A,information,45.7573146,4.8026157
69123,N/A,information,45.7239223,4.8258317
69123,N/A,information,45.7233362,4.8245702
69123,N/A,information,45.7241109,4.8268378
69123,N/A,information,45.7241163,4.8269464
69123,N/A,information,45.7241203,4.8269972
69123,Martinet à ventre blanc,information,45.7738098,4.8061105
69123,Le Hérisson,information,45.7490948,4.8951728
69123,Fortes fleurs colorées,information,45.7226385,4.8245401
69123,Plantes fortes et dociles,information,45.723976,4.8230269
69123,Plantes morifères aux tons pâles,information,45.7225906,4.8245929
69123,N/A,information,45.7232868,4.8237308
69123,Plantes grises bleues et touffues,information,45.7234149,4.8237203
69123,N/A,information,45.7765306,4.8670456
69123,Catherine Mainguy,gallery,45.7690979,4.8320368
69123,N/A,information,45.7591828,4.7904354
69123,N/A,information,45.7602631,4.7876257
69123,N/A,picnic_site,45.7594165,4.8032123
69123,N/A,picnic_site,45.7593857,4.8032579
69123,N/A,picnic_site,45.7593632,4.803211
69123,N/A,information,45.8290932,4.8466682
69123,N/A,information,45.8289572,4.846258
69123,N/A,information,45.82921,4.84647
69123,N/A,information,45.8292232,4.8464851
69123,Centre Louis Lortet,museum,45.7487469,4.840963
69123,A la Suisse accueillante,artwork,45.7702383,4.7678382
69123,Les Verts Horizons,information,45.763499,4.7983259
69123,Plan de Corbas,information,45.6648898,4.8948168
69123,Hôtel restaurant Campanile,hotel,45.672601,4.8513011
69123,N/A,information,45.7814532,4.7365943
69123,N/A,information,45.7820348,4.7360112
69123,N/A,information,45.7820639,4.7359909
69123,N/A,information,45.7820921,4.7359675
69123,N/A,information,45.7818919,4.7358427
69123,N/A,information,45.7774843,4.7541432
69123,N/A,information,45.7773429,4.7541551
69123,N/A,information,45.686544,4.9343991
69123,N/A,information,45.6867113,4.9341335
69123,N/A,information,45.6866827,4.9342669
69123,N/A,information,45.6866792,4.9342829
69123,N/A,information,45.6867385,4.9342183
